Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
5287,MARGARET RIVER PRIMARY SCHOOL,91-97 FORREST ROAD,MARGARET RIVER,WA,6285,91-97 FORREST ROAD,MARGARET RIVER,WA,6285,-33.95452824,115.0757428,08 9757 8500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,83,81,83,86,111,106,125,,,,,,,,,734
4033,MARGARET RIVER SENIOR HIGH SCHOOL,158 BUSSELL HIGHWAY,MARGARET RIVER,WA,6285,158 BUSSELL HIGHWAY,MARGARET RIVER,WA,6285,-33.95431827,115.0746714,08 9757 0700,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,222,223,199,188,157,147,,"1,136"
5288,MARMION PRIMARY SCHOOL,7 CLIVERTON COURT,MARMION,WA,6020,7 CLIVERTON COURT,MARMION,WA,6020,-31.84418326,115.7594902,08 9492 2300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,51,44,62,48,45,71,48,,,,,,,,,420
5730,MARRI GROVE PRIMARY SCHOOL,23 LARSEN ROAD,BYFORD,WA,6122,23 LARSEN ROAD,BYFORD,WA,6122,-32.21239233,116.0055193,08 9526 4060,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,67,54,60,65,76,71,61,66,,,,,,,,,520
1364,MARY MACKILLOP CATHOLIC COMMUNITY PRIMARY SCHOOL,CASSOWARY DRIVE,BALLAJURA,WA,6066,CASSOWARY DRIVE,BALLAJURA,WA,6066,-31.84525179,115.8981415,08 9241 7500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,61,58,56,57,63,61,53,74,,,,,,,,,483
1072,MARY'S MOUNT PRIMARY SCHOOL,47 DAVIES CRESCENT,GOOSEBERRY HILL,WA,6076,47 DAVIES CRESCENT,GOOSEBERRY HILL,WA,6076,-31.96134491,116.0484964,08 9290 5200,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,37,29,25,31,30,30,29,31,,,,,,,,,242
1363,MATER CHRISTI CATHOLIC PRIMARY SCHOOL,340 YANGEBUP ROAD,YANGEBUP,WA,6164,340 YANGEBUP ROAD,YANGEBUP,WA,6164,-32.12534242,115.8263263,08 6173 9000,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,102,90,81,90,92,89,88,94,,,,,,,,,726
1383,MATER DEI COLLEGE,107 TREETOP AVENUE,EDGEWATER,WA,6027,107 TREETOP AVENUE,EDGEWATER,WA,6027,-31.76466034,115.7765193,08 9405 4777,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,159,163,150,145,104,128,,849
1375,MATTHEW GIBNEY CATHOLIC PRIMARY SCHOOL,30 MUNDAY ROAD,HIGH WYCOMBE,WA,6057,30 MUNDAY ROAD,HIGH WYCOMBE,WA,6057,-31.93412329,115.9964275,08 6216 8400,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,36,24,21,29,27,29,27,23,,,,,,,,,216
5795,MAYLANDS PENINSULA PRIMARY SCHOOL,60 KELVIN STREET,MAYLANDS,WA,6051,60 KELVIN ST,MAYLANDS,WA,6051,-31.93257493,115.9046098,08 9462 6700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,100,110,80,73,80,75,76,73,,,,,,,,,667
1102,MAZENOD COLLEGE,55 GLADYS ROAD,LESMURDIE,WA,6076,55 GLADYS ROAD,LESMURDIE,WA,6076,-32.006679,116.0388409,08 9291 6500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,152,149,156,143,133,121,,854
8148,MCDOUGALL PARK COMMUNITY KINDERGARTEN INC,CNR BRUCE/HENLEY STREETS,COMO,WA,6152,CNR BRUCE/HENLEY STREETS,COMO,WA,6152,-32.00608872,115.8685193,08 9450 3909,SOUTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,38,,,,,,,,,,,,,,,,38
6082,MEADOW SPRINGS EDUCATION SUPPORT CENTRE,320 OAKMONT AVENUE (CNR BELLERIVE PASS),MEADOW SPRINGS,WA,6210,PO BOX 997,MANDURAH,WA,6210,-32.50105217,115.7574921,08 9537 0450,SOUTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,10,6,14,2,10,6,7,7,,,,,,,,,62
5828,MEADOW SPRINGS PRIMARY SCHOOL,320 OAKMONT AVENUE (CNR BELLERIVE PASS),MEADOW SPRINGS,WA,6210,320 OAKMONT AVENUE (CNR BELLERIVE PASS),MEADOW SPRINGS,WA,6210,-32.50105217,115.7574921,08 9584 7400,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,66,57,59,62,78,86,73,,,,,,,,,539
5293,MECKERING PRIMARY SCHOOL,14 KNIGHT STREET,MECKERING,WA,6405,C/- POST OFFICE,MECKERING,WA,6405,-31.62835599,117.0104919,08 9623 3400,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,3,3,2,3,1,2,3,,,,,,,,,17
5294,MEDINA PRIMARY SCHOOL,2 WESTCOTT ROAD,MEDINA,WA,6167,2 WESTCOTT ROAD,MEDINA,WA,6167,-32.23582307,115.803711,08 6174 1100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,29,18,21,26,30,20,12,,,,,,,,,175
4085,MEEKATHARRA DISTRICT HIGH SCHOOL,SAVAGE STREET,MEEKATHARRA,WA,6642,SAVAGE STREET,MEEKATHARRA,WA,6642,-26.59116051,118.4913155,08 9981 0800,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,8,13,12,9,10,3,13,9,,5,10,10,6,3,1,,112
5929,MEEKATHARRA SCHOOL OF THE AIR,52 KEMPTON STREET,BLUFF POINT,WA,6530,PO BOX 7175,GERALDTON PO,WA,6531,-28.74042558,114.6196915,08 9923 5200,MIDWEST,Distance Education,PRIMARY SCHOOLS,KIN,Y06,5,4,9,4,5,5,4,6,,,,,,,,,42
1233,MEL MARIA CATHOLIC PRIMARY SCHOOL,33 DAVIDSON ROAD,ATTADALE,WA,6156,33 DAVIDSON ROAD,ATTADALE,WA,6156,-32.02710468,115.8012258,08 6330 0500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,116,111,100,104,94,105,82,82,,,,,,,,,794
5296,MELVILLE PRIMARY SCHOOL,70 CURTIS ROAD,MELVILLE,WA,6156,70 CURTIS ROAD,MELVILLE,WA,6156,-32.03770545,115.8065741,08 9263 1300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,78,82,84,84,70,99,91,94,,,,,,,,,682
4034,MELVILLE SENIOR HIGH SCHOOL,18 POTTS STREET,MELVILLE,WA,6156,18 POTTS STREET,MELVILLE,WA,6156,-32.04631125,115.8054613,08 6274 1300,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,253,268,233,249,214,211,,"1,428"
5298,MENZIES COMMUNITY SCHOOL,GREGORY STREET,MENZIES,WA,6436,C/- POST OFFICE,MENZIES,WA,6436,-29.697207,120.898333,08 9027 5700,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,PPR,Y08,,2,2,2,1,3,,1,,,3,,,,,,14
1149,MERCEDES COLLEGE,VICTORIA SQUARE,PERTH,WA,6000,VICTORIA SQUARE,PERTH,WA,6000,-31.95623304,115.8670832,08 9323 1323,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,123,136,162,140,154,121,,836
1221,MERCY COLLEGE,CNR BEACH ROAD/MIRRABOOKA AVENUE,KOONDOOLA,WA,6064,CNR BEACH ROAD/MIRRABOOKA AVENUE,KOONDOOLA,WA,6064,-31.84725114,115.8575544,08 9247 9247,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,55,60,61,61,62,65,65,64,,204,210,180,191,172,190,,"1,640"
4194,MERREDIN COLLEGE,WOOLGAR AVENUE,MERREDIN,WA,6415,WOOLGAR AVENUE,MERREDIN,WA,6415,-31.48808967,118.2849815,08 9041 7520,WHEATBELT,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,27,22,27,24,29,25,36,29,,63,59,60,64,60,33,,558
6092,MERRIWA EDUCATION SUPPORT CENTRE,67 BALTIMORE PARADE,MERRIWA,WA,6030,67 BALTIMORE PARADE,MERRIWA,WA,6030,-31.66869847,115.7127243,08 6206 2330,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,10,13,6,15,7,6,5,4,,,,,,,,,66
5739,MERRIWA PRIMARY SCHOOL,67 BALTIMORE PARADE,MERRIWA,WA,6030,67 BALTIMORE PARADE,MERRIWA,WA,6030,-31.66869847,115.7127243,08 6206 2340,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,53,46,51,51,48,51,46,,,,,,,,,384
1042,METHODIST LADIES' COLLEGE,356 STIRLING HIGHWAY,CLAREMONT,WA,6010,356 STIRLING HIGHWAY,CLAREMONT,WA,6010,-31.98701169,115.7755403,08 9384 4000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,17,12,24,16,27,37,60,72,,113,119,124,129,118,127,,995
5426,MIDDLE SWAN PRIMARY SCHOOL,LOT 574 COCKMAN CROSS,STRATTON,WA,6056,LOT 574 COCKMAN CROSS,STRATTON,WA,6056,-31.86781578,116.0366486,08 9265 1800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,49,63,61,63,54,59,59,,,,,,,,,468
5303,MIDVALE PRIMARY SCHOOL,MIDVALE PLACE,MIDVALE,WA,6056,MIDVALE PLACE,MIDVALE,WA,6056,-31.887051,116.019478,08 9218 6800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,40,40,38,35,41,38,41,,,,,,,,,313
5304,MILING PRIMARY SCHOOL,CNR NARDY ST/GT NORTHERN HWY,MILING,WA,6575,PO BOX 58,MILING,WA,6575,-30.49314858,116.3622694,08 9654 1063,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,2,1,3,5,3,6,2,,,,,,,,,24
5656,MILLARS WELL PRIMARY SCHOOL,GAWTHORNE DRIVE,KARRATHA,WA,6714,GAWTHORNE DRIVE,KARRATHA,WA,6714,-20.74221594,116.8176143,08 9187 6900,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,40,33,39,31,40,35,37,,,,,,,,,293
5305,MILLEN PRIMARY SCHOOL,100 ETWELL STREET,EAST VICTORIA PARK,WA,6101,100 ETWELL STREET,EAST VICTORIA PARK,WA,6101,-31.99744377,115.9016519,08 9264 7600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,74,72,71,78,64,55,55,50,,,,,,,,,519
5752,MINDARIE PRIMARY SCHOOL,90 ROTHESAY HEIGHTS,MINDARIE,WA,6030,90 ROTHESAY HEIGHTS,MINDARIE,WA,6030,-31.687131,115.7093812,08 9407 1100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,84,97,110,90,93,97,111,95,,,,,,,,,777
4171,MINDARIE SENIOR COLLEGE,14 ELLISTON PARADE,MINDARIE,WA,6030,PO BOX 2003,CLARKSON,WA,6030,-31.6769792,115.7060496,08 6207 5500,NORTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,Y11,Y12,,,,,,,,,,,,,,435,380,,815
5307,MINGENEW PRIMARY SCHOOL,70 PHILLIP STREET,MINGENEW,WA,6522,70 PHILLIP STREET,MINGENEW,WA,6522,-29.19497017,115.4407518,08 9928 1062,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,11,8,12,12,10,6,4,8,,,,,,,,,71
1234,MOERLINA SCHOOL,16 BROCKWAY ROAD,MOUNT CLAREMONT,WA,6010,16 BROCKWAY ROAD,MOUNT CLAREMONT,WA,6010,-31.96775079,115.792153,08 9384 5894,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,7,7,8,6,8,4,5,12,,,,,,,,,57
5313,MOORA PRIMARY SCHOOL,ROBERTS STREET,MOORA,WA,6510,PO BOX 127,MOORA,WA,6510,-30.63256344,116.0033141,08 9653 9300,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,15,12,10,13,15,22,21,5,,,,,,,,,113
5774,MOORDITJ NOONGAR COMMUNITY COLLEGE,EDDIE BARRON DRIVE,MIDLAND,WA,6056,PO BOX 2115,MIDLAND DC,WA,6936,-31.877453,116.025095,08 9374 8800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,10,16,20,19,18,13,13,13,,,,,,,,,122
5314,MOORINE ROCK PRIMARY SCHOOL,MOORINE SOUTH ROAD,MOORINE ROCK,WA,6425,C/- POST OFFICE,MOORINE ROCK,WA,6425,-31.31490654,119.1254458,08 9048 9800,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,,1,2,2,1,6,5,,,,,,,,,22
4086,MORAWA DISTRICT HIGH SCHOOL,34 GILL STREET,MORAWA,WA,6623,PO BOX 13,MORAWA,WA,6623,-29.21120142,116.0059132,08 9971 2500,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,15,13,15,9,11,11,16,13,,22,19,18,15,5,6,,188
5316,MORLEY PRIMARY SCHOOL,36 WELLINGTON ROAD,MORLEY,WA,6062,36 WELLINGTON ROAD,MORLEY,WA,6062,-31.89182974,115.8956006,08 9218 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,25,36,18,17,22,19,18,,,,,,,,,177
4051,MORLEY SENIOR HIGH SCHOOL,19-43 BRAMWELL ROAD,NORANDA,WA,6062,19-43 BRAMWELL ROAD,NORANDA,WA,6062,-31.8737169,115.8836692,08 9376 5555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,174,173,185,172,163,169,,"1,036"
5317,MOSMAN PARK PRIMARY SCHOOL,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.7629025,08 6458 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,51,57,64,64,63,52,53,41,,,,,,,,,445
6017,MOSMAN PARK SCHOOL FOR DEAF CHILDREN,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.7629025,08 6458 7770,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y06,1,3,5,5,4,5,3,2,,,,,,,,,28
1421,MOTHER TERESA CATHOLIC COLLEGE,731 EIGHTY ROAD,BALDIVIS,WA,6171,731 EIGHTY ROAD,BALDIVIS,WA,6171,-32.36141513,115.7970969,08 9591 7100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,114,90,89,60,59,64,63,65,,119,102,102,75,,,,"1,002"
4186,MOUNT BARKER COMMUNITY COLLEGE,WOOGENELLUP ROAD,MOUNT BARKER,WA,6324,PO BOX 116,MOUNT BARKER,WA,6324,-34.612767,117.665171,08 9851 5800,SOUTH WEST,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,45,42,55,45,47,44,38,48,,59,72,60,49,53,38,,695
5194,MOUNT CLAREMONT PRIMARY SCHOOL,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,-31.96810951,115.7826727,08 9208 3900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,40,39,42,37,31,22,25,,,,,,,,,275
6069,MOUNT HAWTHORN EDUCATION SUPPORT CENTRE,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812713,115.8354104,08 9338 0500,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,6,1,3,2,4,4,2,4,,,,,,,,,26
5321,MOUNT HAWTHORN PRIMARY SCHOOL,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812712,115.8354103,08 9338 0550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,119,114,110,125,115,111,110,116,,,,,,,,,920
8365,MOUNT HELENA COMMUNITY KINDERGARTEN,20B CHIDLOW STREET,MOUNT HELENA,WA,6082,PO BOX 105,MOUNT HELENA,WA,6082,-31.8749,116.216,08 9572 1170,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,9,,,,,,,,,,,,,,,,9
5323,MOUNT HELENA PRIMARY SCHOOL,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,-31.875319,116.218207,08 9573 0000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,18,11,19,23,25,26,22,29,,,,,,,,,173
5325,MOUNT LAWLEY PRIMARY SCHOOL,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,-31.9257564,115.8764441,08 9238 0800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,64,54,77,76,75,59,72,,,,,,,,,537
4038,MOUNT LAWLEY SENIOR HIGH SCHOOL,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,-31.92122258,115.8697493,08 9265 1500,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,324,334,397,345,293,272,,"1,965"
5326,MOUNT LOCKYER PRIMARY SCHOOL,HUMPHREYS STREET,ALBANY,WA,6330,HUMPHREYS STREET,ALBANY,WA,6330,-35.00279631,117.856093,08 9842 0100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,84,84,99,85,71,86,76,,,,,,,,,585
4142,MOUNT MAGNET DISTRICT HIGH SCHOOL,LAURIE STREET,MOUNT MAGNET,WA,6638,PO BOX 60,MOUNT MAGNET,WA,6638,-28.05966342,117.8458664,08 9963 4081,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,6,9,10,9,12,14,9,7,,4,4,2,2,1,1,,90
5328,MOUNT MANYPEAKS PRIMARY SCHOOL,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,-34.83958648,118.1720656,08 9846 1500,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,5,1,1,4,2,1,1,,,,,,,,,16
5329,MOUNT MARGARET REMOTE COMMUNITY SCHOOL,MOUNT MARGARET MISSION ROAD,MOUNT MARGARET,WA,6440,MOUNT MARGARET,VIA LAVERTON,WA,6440,-28.795066,122.18466,08 9037 5959,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,1,2,3,2,3,,2,2,,,,,,,,,15
5330,MOUNT PLEASANT PRIMARY SCHOOL,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,-32.03020235,115.8453213,08 9237 2850,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,55,79,70,69,66,75,52,56,,,,,,,,,522
5608,MOUNT TARCOOLA PRIMARY SCHOOL,57 FORDEN STREET,GERALDTON,WA,6530,57 FORDEN STREET,GERALDTON,WA,6530,-28.80052461,114.6295411,08 9968 1100,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,41,40,40,53,40,47,57,,,,,,,,,357
4087,MUKINBUDIN DISTRICT HIGH SCHOOL,WHITE STREET,MUKINBUDIN,WA,6479,WHITE STREET,MUKINBUDIN,WA,6479,-30.916192,118.208956,08 9048 3400,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,9,9,9,8,8,8,8,7,,8,6,8,8,1,1,,98
5683,MULLALOO BEACH PRIMARY SCHOOL,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,-31.77654953,115.7366952,08 9307 2099,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,17,38,40,29,34,48,32,27,,,,,,,,,265
8216,MULLALOO COMMUNITY KINDERGARTEN,27 KOORANA ROAD,MULLALOO,WA,6027,27 KOORANA ROAD,MULLALOO,WA,6027,-31.77934912,115.7464724,08 9401 4595,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,39,,,,,,,,,,,,,,,,39
5614,MULLALOO HEIGHTS PRIMARY SCHOOL,27 CHARONIA ROAD,MULLALOO,WA,6027,27 CHARONIA ROAD,MULLALOO,WA,6027,-31.77780982,115.7482262,08 6206 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,20,40,27,34,39,25,37,30,,,,,,,,,252
4088,MULLEWA DISTRICT HIGH SCHOOL,JOSE STREET,MULLEWA,WA,6630,PO BOX 137,MULLEWA,WA,6630,-28.53708777,115.5128854,08 9961 1114,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,5,4,9,3,8,5,7,2,,6,4,9,6,6,2,,76
5723,MULUDJA REMOTE COMMUNITY SCHOOL,MULUDJA REMOTE COMMUNITY,FITZROY CROSSING,WA,6765,PO BOX 31,FITZROY CROSSING,WA,6765,-18.159712,125.761637,08 9191 7129,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,5,5,4,5,3,4,5,2,,,,,,,,,33
1354,MUNDARING CHRISTIAN COLLEGE,1605 WALKER STREET,MUNDARING,WA,6073,1605 WALKER STREET,MUNDARING,WA,6073,-31.89869433,116.1802693,08 9295 2688,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,33,21,17,17,31,18,38,27,,95,80,81,81,65,59,,663
5335,MUNDARING PRIMARY SCHOOL,855 STEVENS STREET,MUNDARING,WA,6073,PO BOX 347,MUNDARING,WA,6073,-31.8949396,116.1729689,08 9295 9500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,41,42,37,38,45,57,37,,,,,,,,,318
5336,MUNDIJONG PRIMARY SCHOOL,LIVESEY STREET,MUNDIJONG,WA,6123,LIVESEY STREET,MUNDIJONG,WA,6123,-32.290913,115.984636,08 9526 7150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,16,28,30,23,26,15,31,19,,,,,,,,,188
5337,MUNGLINUP PRIMARY SCHOOL,BUDJAN STREET,MUNGLINUP,WA,6450,RMB 7186,MUNGLINUP,WA,6450,-33.70388481,120.8566109,08 9075 1300,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,3,,2,1,2,3,,2,,,,,,,,,13
1068,NAGLE CATHOLIC COLLEGE,SANFORD STREET,GERALDTON,WA,6530,SANFORD STREET,GERALDTON,WA,6530,-28.77776964,114.6099931,08 9920 0500,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,226,217,193,198,164,141,,"1,139"
4089,NANNUP DISTRICT HIGH SCHOOL,BISHOP STREET,NANNUP,WA,6275,BISHOP STREET,NANNUP,WA,6275,-33.99015078,115.7655942,08 9746 8800,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,8,16,9,13,11,12,13,15,,9,8,8,7,,,,129
4090,NAREMBEEN DISTRICT HIGH SCHOOL,ADA STREET,NAREMBEEN,WA,6369,PO BOX 8,NAREMBEEN,WA,6369,-32.06303073,118.3912322,08 9064 7286,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y11,19,15,15,11,13,12,8,7,,9,8,7,1,1,,,126
5341,NARROGIN PRIMARY SCHOOL,22-24 WILLIAMS ROAD,NARROGIN,WA,6312,PO BOX 107,NARROGIN,WA,6312,-32.93401014,117.1729339,08 9882 1700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,33,33,40,37,30,43,43,,,,,,,,,293
4039,NARROGIN SENIOR HIGH SCHOOL,GRAY STREET,NARROGIN,WA,6312,PMB 2,NARROGIN,WA,6312,-32.93810289,117.1914239,08 9881 9300,WHEATBELT,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,123,124,130,93,124,75,,669
5344,NEDLANDS PRIMARY SCHOOL,35 KINGSWAY,NEDLANDS,WA,6009,35 KINGSWAY,NEDLANDS,WA,6009,-31.98480552,115.8128349,08 9278 6300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,65,57,60,63,70,59,57,,,,,,,,,490
5517,NEERIGEN BROOK PRIMARY SCHOOL,SEVENTH ROAD,ARMADALE,WA,6112,SEVENTH ROAD,ARMADALE,WA,6112,-32.15221389,116.0003603,08 9399 3422,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,49,55,49,48,42,50,40,,,,,,,,,373
5412,NEWBOROUGH PRIMARY SCHOOL,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,-31.88428623,115.7810971,08 9446 1025,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,60,48,46,40,53,39,52,,,,,,,,,378
5347,NEWDEGATE PRIMARY SCHOOL,MITCHELL STREET,NEWDEGATE,WA,6355,PO BOX 135,NEWDEGATE,WA,6355,-33.09321456,119.0211444,08 9871 2200,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,6,6,2,5,4,7,3,,,,,,,,,39
1259,NEWMAN COLLEGE,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,-31.9231958,115.7873551,08 9204 9444,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,76,67,63,86,90,95,90,95,,192,195,189,194,192,175,,"1,799"
5505,NEWMAN PRIMARY SCHOOL,HILDITCH AVENUE,NEWMAN,WA,6753,PO BOX 166,NEWMAN,WA,6753,-23.35448061,119.7322686,08 9154 3900,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,37,44,38,42,35,28,33,26,,,,,,,,,283
4114,NEWMAN SENIOR HIGH SCHOOL,GREGORY AVENUE,NEWMAN,WA,6753,PMB 6,NEWMAN,WA,6753,-23.36220252,119.7341359,08 9175 8100,PILBARA,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,70,76,56,48,43,35,,328
